Name,Date,Close,Volume,Market_Cap 
Nuls,"Apr 10, 2018",1.87,"7,076,390","75,181,300"
Nuls,"Apr 09, 2018",1.89,"7,724,880","79,167,600"
Nuls,"Apr 08, 2018",1.98,"8,003,280","74,149,900"
MCO,"Apr 03, 2018",5.58,"15,486,900","60,670,000"
MCO,"Apr 02, 2018",4.58,"8,353,220","58,108,900"
MCO,"Apr 01, 2018",4.37,"7,230,110","61,501,600"
MCO,"Mar 31, 2018",4.66,"6,535,540","60,363,900"
MCO,"Mar 30, 2018",4.56,"7,437,530","62,333,200"
MCO,"Mar 29, 2018",4.72,"6,892,900","73,560,400"
MCO,"Mar 28, 2018",5.56,"9,649,590","74,131,000"
MCO,"Mar 27, 2018",5.62,"8,925,870","77,925,400"
MCO,"Mar 26, 2018",5.91,"9,104,860","82,496,400"
MCO,"Mar 25, 2018",6.26,"8,176,700","80,335,500"
MCO,"Mar 24, 2018",6.16,"10,350,300","83,335,800"
MCO,"Mar 23, 2018",6.23,"9,604,850","83,514,900"
TenX,"May 12, 2018",1.16,"6,228,900","124,324,000"
TenX,"May 11, 2018",1.14,"7,299,560","138,099,000"
TenX,"May 10, 2018",1.27,"7,067,650","146,835,000"
TenX,"May 09, 2018",1.35,"7,800,110","149,079,000"
TenX,"May 08, 2018",1.36,"8,296,450","153,862,000"
TenX,"May 07, 2018",1.41,"5,177,760","155,276,000"
TenX,"May 06, 2018",1.43,"3,507,650","170,260,000"
TenX,"May 05, 2018",1.56,"2,872,690","178,064,000"
TenX,"May 04, 2018",1.63,"2,901,290","175,291,000"
TenX,"May 03, 2018",1.61,"3,296,330","178,812,000"
TenX,"May 02, 2018",1.64,"3,618,740","175,009,000"
TenX,"May 01, 2018",1.61,"3,615,740","171,200,000"
TenX,"Apr 30, 2018",1.57,"4,015,500","163,279,000"
Verge,"Aug 15, 2016",0.000018,251,"215,489"
Verge,"Aug 14, 2016",0.000017,252,"220,091"
Verge,"Aug 13, 2016",0.000018,"1,266","245,732"
Verge,"Aug 12, 2016",0.000020,272,"225,177"
PIVX,"May 19, 2018",4.73,"1,354,560","272,125,000"
PIVX,"May 18, 2018",4.81,"1,962,960","264,430,000"
PIVX,"May 17, 2018",4.71,"2,886,020","283,325,000"
PIVX,"May 16, 2018",5.05,"3,326,720","292,854,000"
PIVX,"May 15, 2018",5.25,"3,668,150","315,381,000"
DigiByte,"Nov 07, 2016",0.000303,"16,944","2,334,520"
DigiByte,"Nov 06, 2016",0.000313,"11,181","2,365,090"
DigiByte,"Nov 05, 2016",0.000317,"8,038","2,353,270"
DigiByte,"Nov 04, 2016",0.000311,"13,267","2,420,190"
DigiByte,"Nov 03, 2016",0.000322,"14,953","2,429,960"
Dentacoin,"Apr 04, 2018",0.000293,"75,286","110,414,000"
Dentacoin,"Apr 03, 2018",0.000338,"108,202","95,605,400"
Dentacoin,"Apr 02, 2018",0.000298,"41,445","92,063,100"
Dentacoin,"Apr 01, 2018",0.000283,"48,526","96,416,800"
Dentacoin,"Mar 31, 2018",0.000296,"61,740","94,742,500"
Dentacoin,"Mar 30, 2018",0.000289,"64,639","91,485,500"
Dentacoin,"Mar 29, 2018",0.000279,"199,486","112,857,000"
Dentacoin,"Mar 28, 2018",0.000347,"162,691","111,003,000"
Dentacoin,"Mar 27, 2018",0.000340,"44,587","119,373,000"
Dentacoin,"Mar 26, 2018",0.000367,"98,233","128,004,000"
Dentacoin,"Mar 25, 2018",0.000394,"97,719","125,622,000"
Dentacoin,"Mar 24, 2018",0.000390,"131,055","132,986,000"
BitShares,"Nov 03, 2016",0.004229,"80,609","10,990,700"
BitShares,"Nov 02, 2016",0.004259,"88,541","10,573,900"
BitShares,"Nov 01, 2016",0.004103,"84,464","10,744,700"
Gas,"May 02, 2018",29.90,"2,586,020","296,890,000"
Gas,"May 01, 2018",29.35,"3,324,550","300,620,000"
Gas,"Apr 30, 2018",29.65,"6,262,190","320,689,000"
Gas,"Apr 29, 2018",31.42,"8,376,690","278,475,000"
Gas,"Apr 28, 2018",27.54,"2,331,740","255,675,000"
Gas,"Apr 27, 2018",25.23,"3,067,070","284,743,000"
Gas,"Apr 26, 2018",28.26,"3,422,780","257,234,000"
Gas,"Apr 25, 2018",25.08,"5,627,050","309,086,000"
Gas,"Apr 24, 2018",30.51,"8,037,280","287,648,000"
Gas,"Apr 23, 2018",28.33,"9,358,630","259,005,000"
Gas,"Apr 22, 2018",25.65,"6,738,170","243,290,000"
Bitcoin,"Jan 25, 2017",901.54,"120,831,000","14,380,700,000"
Bitcoin,"Jan 24, 2017",892.69,"111,349,000","14,681,400,000"
Bitcoin,"Jan 23, 2017",921.01,"73,588,600","14,918,800,000"
Bitcoin,"Jan 22, 2017",924.67,"116,573,000","14,863,600,000"
Ethos,"Jun 02, 2018",2.40,"5,524,680","179,090,000"
Ethos,"Jun 01, 2018",2.34,"7,076,640","187,678,000"
Ethos,"May 31, 2018",2.46,"6,479,050","164,703,000"
Ethos,"May 30, 2018",2.16,"2,621,810","171,584,000"
Ethos,"May 29, 2018",2.24,"4,386,460","149,750,000"
Ethos,"May 28, 2018",1.96,"3,489,380","165,112,000"
Ethos,"May 27, 2018",2.16,"4,121,360","165,016,000"
Ethos,"May 26, 2018",2.16,"3,376,890","175,344,000"
Ethos,"May 25, 2018",2.29,"3,621,250","188,687,000"
Cryptonex,"May 23, 2018",4.43,"1,467,400","209,593,000"
Cryptonex,"May 22, 2018",4.67,"1,540,080","219,112,000"
Cryptonex,"May 21, 2018",4.90,"1,627,280","227,723,000"
Cryptonex,"May 20, 2018",5.12,"1,708,820","218,499,000"
Cryptonex,"May 19, 2018",4.74,"1,546,940","217,009,000"
Cryptonex,"May 18, 2018",5.15,"1,675,750","231,247,000"
Cryptonex,"May 17, 2018",4.96,"1,699,980","235,317,000"
Cryptonex,"May 16, 2018",5.18,"1,699,180","241,705,000"
Cryptonex,"May 15, 2018",5.31,"1,767,650","251,381,000"
Cryptonex,"May 14, 2018",5.72,"1,955,020","247,258,000"
Cryptonex,"May 13, 2018",5.74,"1,937,760","257,202,000"
Dropil,"Mar 30, 2018",0.005896,"70,692",-
Dropil,"Mar 29, 2018",0.005355,"267,214",-
Dropil,"Mar 28, 2018",0.006210,"40,809",-
Dropil,"Mar 27, 2018",0.006316,"133,907",-
Dropil,"Mar 26, 2018",0.006555,"56,765",-
Dropil,"Mar 25, 2018",0.007399,"128,316",-
Dropil,"Mar 24, 2018",0.007442,"127,443",-
Dropil,"Mar 23, 2018",0.006741,"206,637",-
Dropil,"Mar 22, 2018",0.005040,"92,992",-
Dropil,"Mar 21, 2018",0.005579,"98,787",-
Dropil,"Mar 20, 2018",0.006446,"112,858",-
Dropil,"Mar 19, 2018",0.006292,"78,904",-
Factom,"Feb 24, 2016",1.07,"507,642","8,511,040"
Factom,"Feb 23, 2016",0.980429,"192,514","8,540,920"
Factom,"Feb 22, 2016",0.991805,"172,352","8,747,500"
Factom,"Feb 21, 2016",1.01,"181,682","9,023,640"
Factom,"Feb 20, 2016",1.03,"182,674","9,362,220"
Siacoin,"Jan 30, 2016",0.000026,"2,702","297,006"
Siacoin,"Jan 29, 2016",0.000030,"10,192","223,101"
Siacoin,"Jan 28, 2016",0.000023,"3,721","231,333"
Siacoin,"Jan 27, 2016",0.000024,371,"229,244"
Siacoin,"Jan 26, 2016",0.000024,951,"228,462"
Siacoin,"Jan 25, 2016",0.000024,"4,478","272,445"
Paypex,"Apr 26, 2018",1.81,"51,778","115,172,000"
Paypex,"Apr 25, 2018",1.67,"56,667","128,910,000"
Paypex,"Apr 24, 2018",1.88,"48,600","116,878,000"
Paypex,"Apr 23, 2018",1.71,"60,827","111,338,000"
Paypex,"Apr 22, 2018",1.63,"34,004","107,463,000"
Paypex,"Apr 21, 2018",1.57,"35,492","103,914,000"
Paypex,"Apr 20, 2018",1.52,"20,627","87,413,200"
Paypex,"Apr 19, 2018",1.28,"15,806","76,175,000"
Paypex,"Apr 18, 2018",1.11,"13,842","68,326,700"
Paypex,"Apr 17, 2018",0.998024,"9,283","69,159,700"
Paypex,"Apr 16, 2018",1.01,"6,846","72,188,000"
Paypex,"Apr 15, 2018",1.05,"13,844","67,603,000"
Paypex,"Apr 14, 2018",0.988568,"2,724","66,003,300"
Paypex,"Apr 13, 2018",0.964556,"18,836","66,328,300"
Paypex,"Apr 12, 2018",0.967634,"31,907","57,449,100"
Paypex,"Apr 11, 2018",0.843760,"16,669","55,474,800"
Paypex,"Apr 10, 2018",0.808797,"9,082","52,478,500"
Veritaseum,"Mar 13, 2018",152.46,"389,270","324,345,000"
Veritaseum,"Mar 12, 2018",159.46,"609,605","357,085,000"
Veritaseum,"Mar 11, 2018",175.60,"792,959","326,165,000"
Veritaseum,"Mar 10, 2018",160.77,"432,756","358,557,000"
Veritaseum,"Mar 09, 2018",176.11,"714,730","330,077,000"
Veritaseum,"Mar 08, 2018",168.90,"521,059","352,491,000"
Veritaseum,"Mar 07, 2018",173.34,"1,106,170","392,624,000"
Veritaseum,"Mar 06, 2018",192.74,"812,972","412,837,000"
Veritaseum,"Mar 05, 2018",203.08,"868,874","437,227,000"
Veritaseum,"Mar 04, 2018",214.69,"486,390","468,371,000"
Veritaseum,"Mar 03, 2018",226.20,"447,399","423,046,000"
CyberMiles,"May 15, 2018",0.309741,"63,533,700","202,867,000"
CyberMiles,"May 14, 2018",0.318270,"89,683,800","185,314,000"
CyberMiles,"May 13, 2018",0.292286,"62,314,300","160,778,000"
CyberMiles,"May 12, 2018",0.253144,"29,773,400","160,282,000"
CyberMiles,"May 11, 2018",0.250099,"74,562,500","185,929,000"
CyberMiles,"May 10, 2018",0.291349,"43,605,100","197,707,000"
CyberMiles,"May 09, 2018",0.311550,"51,265,800","197,213,000"
CyberMiles,"May 08, 2018",0.311096,"63,243,300","202,800,000"
CyberMiles,"May 07, 2018",0.319498,"88,554,600","212,533,000"
CyberMiles,"May 06, 2018",0.336202,"108,629,000","232,893,000"
CyberMiles,"May 05, 2018",0.366759,"90,407,800","177,362,000"
CyberMiles,"May 04, 2018",0.280550,"59,510,900","198,680,000"
CyberMiles,"May 03, 2018",0.308089,"59,201,000","181,053,000"
CyberMiles,"May 02, 2018",0.285953,"71,150,400","174,075,000"
CyberMiles,"May 01, 2018",0.274659,"83,078,100","156,234,000"
CyberMiles,"Apr 30, 2018",0.246620,"119,560,000","157,196,000"
Decentraland,"May 08, 2018",0.154099,"10,085,400","163,410,000"
Decentraland,"May 07, 2018",0.155333,"8,529,560","168,126,000"
Decentraland,"May 06, 2018",0.159632,"9,216,650","182,579,000"
Decentraland,"May 05, 2018",0.174245,"11,171,500","186,615,000"
Decentraland,"May 04, 2018",0.178098,"13,268,900","198,312,000"
Decentraland,"May 03, 2018",0.188753,"25,436,000","188,429,000"
Decentraland,"May 02, 2018",0.179795,"20,626,300","195,005,000"
Decentraland,"May 01, 2018",0.185177,"58,183,500","163,615,000"
Decentraland,"Apr 30, 2018",0.154917,"25,219,900","160,793,000"
Decentraland,"Apr 29, 2018",0.154538,"17,706,400","158,644,000"
Decentraland,"Apr 28, 2018",0.149547,"15,683,500","140,386,000"
Decentraland,"Apr 27, 2018",0.134486,"11,970,000","150,200,000"
Decentraland,"Apr 26, 2018",0.142411,"23,506,400","132,768,000"
Decentraland,"Apr 25, 2018",0.125359,"13,098,900","154,198,000"
Decentraland,"Apr 24, 2018",0.147338,"21,537,200","154,448,000"
Decentraland,"Apr 23, 2018",0.147037,"46,598,900","170,762,000"
Bancor,"Apr 14, 2018",3.07,"7,030,370","136,337,000"
Bancor,"Apr 13, 2018",3.01,"9,932,160","135,770,000"
Bancor,"Apr 12, 2018",2.97,"13,189,800","118,465,000"
Bancor,"Apr 11, 2018",2.62,"10,066,600","109,611,000"
Bancor,"Apr 10, 2018",2.43,"5,168,790","103,862,000"
Bancor,"Apr 09, 2018",2.31,"5,757,600","105,336,000"
Bancor,"Apr 08, 2018",2.34,"3,958,040","101,189,000"
Bancor,"Apr 07, 2018",2.25,"3,549,640","97,484,400"
Bancor,"Apr 06, 2018",2.17,"3,288,120","100,764,000"
Bancor,"Apr 05, 2018",2.24,"5,076,920","99,796,900"
Bancor,"Apr 04, 2018",2.22,"5,305,960","105,976,000"
Bancor,"Apr 03, 2018",2.37,"5,525,590","98,712,600"
Bancor,"Apr 02, 2018",2.20,"3,620,410","92,811,800"
Bancor,"Apr 01, 2018",2.18,"3,586,730","96,582,500"
Kin,"Mar 04, 2018",0.000269,"302,136","205,369,000"
Kin,"Mar 03, 2018",0.000272,"469,144","218,219,000"
Kin,"Mar 02, 2018",0.000287,"432,630","223,332,000"
Kin,"Mar 01, 2018",0.000294,"544,285","218,643,000"
Kin,"Feb 28, 2018",0.000288,"424,584","226,621,000"
Kin,"Feb 27, 2018",0.000298,"758,341","194,043,000"
Kin,"Feb 26, 2018",0.000259,"564,973","213,203,000"
Kin,"Feb 25, 2018",0.000279,"169,718","204,785,000"
Kin,"Feb 24, 2018",0.000272,"386,139","208,096,000"
Kin,"Feb 23, 2018",0.000274,"601,834","219,249,000"
Kin,"Feb 22, 2018",0.000290,"339,997","235,090,000"
Kin,"Feb 21, 2018",0.000310,"678,707","239,508,000"
Kin,"Feb 20, 2018",0.000317,"731,637","272,351,000"
Kin,"Feb 19, 2018",0.000360,"650,326","222,649,000"
Kin,"Feb 18, 2018",0.000295,"562,187","288,122,000"
Nuls,"Apr 07, 2018",1.85,"8,388,750","68,669,800"
Nuls,"Apr 06, 2018",1.72,"7,035,360","72,127,700"
Nuls,"Apr 05, 2018",1.82,"7,593,550","73,787,200"
Nuls,"Apr 04, 2018",1.84,"7,286,360","84,851,400"
Nuls,"Apr 03, 2018",2.12,"9,970,510","81,190,400"
Nuls,"Apr 02, 2018",2.04,"9,485,320","82,121,000"
Nuls,"Apr 01, 2018",2.04,"9,604,130","88,614,800"
Nuls,"Mar 31, 2018",2.22,"8,391,550","90,637,100"
Nuls,"Mar 30, 2018",2.27,"10,499,100","87,338,800"
Nuls,"Mar 29, 2018",2.19,"11,285,500","103,203,000"
Nuls,"Mar 28, 2018",2.58,"13,024,900","100,285,000"
Nuls,"Mar 27, 2018",2.50,"12,105,400","110,343,000"
Nuls,"Mar 26, 2018",2.78,"12,755,900","118,393,000"
Nuls,"Mar 25, 2018",2.94,"11,055,200","107,398,000"
Nuls,"Mar 24, 2018",2.73,"10,027,500","108,192,000"
Nuls,"Mar 23, 2018",2.68,"8,964,220","109,651,000"
MCO,"Mar 22, 2018",6.33,"10,621,500","88,654,300"
MCO,"Mar 21, 2018",6.70,"13,080,300","86,751,600"
MCO,"Mar 20, 2018",6.56,"11,623,300","84,717,400"
MCO,"Mar 19, 2018",6.33,"9,683,290","79,740,700"
MCO,"Mar 18, 2018",6.06,"11,485,400","79,117,600"
MCO,"Mar 17, 2018",5.98,"9,633,680","83,844,100"
MCO,"Mar 16, 2018",6.37,"12,710,900","84,204,200"
MCO,"Mar 15, 2018",6.39,"12,319,800","94,245,900"
MCO,"Mar 14, 2018",7.16,"14,208,000","114,052,000"
MCO,"Mar 13, 2018",8.68,"31,687,000","120,760,000"
MCO,"Mar 12, 2018",9.21,"35,774,100","103,398,000"
MCO,"Mar 11, 2018",7.85,"8,576,540","89,319,200"
TenX,"Apr 29, 2018",1.50,"2,610,620","162,262,000"
TenX,"Apr 28, 2018",1.49,"2,464,130","157,129,000"
TenX,"Apr 27, 2018",1.45,"2,049,430","169,648,000"
TenX,"Apr 26, 2018",1.56,"2,389,890","154,406,000"
TenX,"Apr 25, 2018",1.40,"4,204,400","182,831,000"
TenX,"Apr 24, 2018",1.69,"6,945,640","175,478,000"
TenX,"Apr 23, 2018",1.61,"5,675,690","170,021,000"
TenX,"Apr 22, 2018",1.56,"6,125,330","168,905,000"
TenX,"Apr 21, 2018",1.55,"6,250,180","169,906,000"
TenX,"Apr 20, 2018",1.56,"7,466,980","173,254,000"
TenX,"Apr 19, 2018",1.59,"14,750,400","144,223,000"
TenX,"Apr 18, 2018",1.32,"5,686,510","130,885,000"
TenX,"Apr 17, 2018",1.20,"4,932,590","130,393,000"
Verge,"Aug 11, 2016",0.000018,815,"260,599"
Verge,"Aug 10, 2016",0.000021,579,"226,585"
Verge,"Aug 09, 2016",0.000018,314,"251,670"
Verge,"Aug 08, 2016",0.000020,430,"234,890"
Verge,"Aug 07, 2016",0.000019,"1,313","250,225"
PIVX,"May 14, 2018",5.62,"5,921,860","317,881,000"
PIVX,"May 13, 2018",5.64,"4,081,690","304,702,000"
PIVX,"May 12, 2018",5.44,"13,786,600","289,983,000"
PIVX,"May 11, 2018",5.19,"21,744,900","297,965,000"
PIVX,"May 10, 2018",5.28,"2,819,740","310,482,000"
PIVX,"May 09, 2018",5.52,"2,581,290","317,275,000"
PIVX,"May 08, 2018",5.68,"3,525,340","312,710,000"
DigiByte,"Nov 02, 2016",0.000325,"16,407","2,336,860"
DigiByte,"Nov 01, 2016",0.000314,"40,450","2,399,940"
DigiByte,"Oct 31, 2016",0.000324,"49,225","2,510,440"
DigiByte,"Oct 30, 2016",0.000338,"40,624","2,317,160"
Dentacoin,"Mar 23, 2018",0.000407,"266,106","125,676,000"
Dentacoin,"Mar 22, 2018",0.000386,"103,614","131,209,000"
Dentacoin,"Mar 21, 2018",0.000403,"87,812","127,568,000"
Dentacoin,"Mar 20, 2018",0.000394,"82,099","132,888,000"
Dentacoin,"Mar 19, 2018",0.000405,"186,788","138,083,000"
Dentacoin,"Mar 18, 2018",0.000423,"101,944","132,231,000"
Dentacoin,"Mar 17, 2018",0.000407,"52,690","146,208,000"
Dentacoin,"Mar 16, 2018",0.000443,"203,057","152,924,000"
Dentacoin,"Mar 15, 2018",0.000471,"149,726","153,720,000"
Dentacoin,"Mar 14, 2018",0.000471,"78,439","163,832,000"
Dentacoin,"Mar 13, 2018",0.000499,"66,627","169,329,000"
Dentacoin,"Mar 12, 2018",0.000526,"154,545","198,174,000"
BitShares,"Oct 31, 2016",0.004173,"70,625","10,919,300"
BitShares,"Oct 30, 2016",0.004239,"116,576","10,464,200"
BitShares,"Oct 29, 2016",0.004062,"222,857","10,621,100"
BitShares,"Oct 28, 2016",0.004126,"61,928","11,039,900"
Gas,"Apr 21, 2018",23.98,"6,598,100","258,867,000"
Gas,"Apr 20, 2018",25.39,"7,385,190","233,438,000"
Gas,"Apr 19, 2018",23.05,"7,089,130","218,252,000"
Gas,"Apr 18, 2018",21.64,"6,021,900","196,716,000"
Gas,"Apr 17, 2018",19.43,"4,550,390","197,929,000"
Gas,"Apr 16, 2018",19.50,"4,591,720","207,817,000"
Gas,"Apr 15, 2018",20.58,"5,508,380","190,894,000"
Gas,"Apr 14, 2018",18.90,"4,029,170","178,951,000"
Gas,"Apr 13, 2018",17.91,"5,228,660","186,614,000"
Gas,"Apr 12, 2018",18.49,"5,692,020","168,629,000"
Gas,"Apr 11, 2018",16.76,"5,163,980","155,856,000"
Bitcoin,"Jan 21, 2017",921.79,"111,158,000","14,432,000,000"
Bitcoin,"Jan 20, 2017",895.03,"86,728,400","14,472,100,000"
Bitcoin,"Jan 19, 2017",899.07,"105,625,000","14,311,700,000"
Bitcoin,"Jan 18, 2017",886.62,"225,677,000","14,648,900,000"
Ethos,"May 24, 2018",2.46,"5,497,130","169,983,000"
Ethos,"May 23, 2018",2.22,"5,220,590","194,968,000"
Ethos,"May 22, 2018",2.55,"4,679,380","216,019,000"
Ethos,"May 21, 2018",2.82,"5,494,970","226,768,000"
Ethos,"May 20, 2018",2.97,"6,072,940","221,934,000"
Ethos,"May 19, 2018",2.89,"6,341,620","218,828,000"
Ethos,"May 18, 2018",2.84,"7,442,610","211,273,000"
Ethos,"May 17, 2018",2.75,"5,992,820","221,441,000"
Ethos,"May 16, 2018",2.89,"7,984,160","236,223,000"
Ethos,"May 15, 2018",3.10,"8,566,770","252,424,000"
Ethos,"May 14, 2018",3.29,"10,278,700","253,087,000"
Ethos,"May 13, 2018",3.30,"13,030,400","245,790,000"
Cryptonex,"May 12, 2018",5.55,"1,870,330","255,422,000"
Cryptonex,"May 11, 2018",5.43,"1,909,110","254,586,000"
Cryptonex,"May 10, 2018",5.80,"1,977,280","268,191,000"
Cryptonex,"May 09, 2018",5.98,"1,940,520","264,295,000"
Cryptonex,"May 08, 2018",5.79,"1,899,860","262,877,000"
Cryptonex,"May 07, 2018",5.60,"1,719,690","273,960,000"
Cryptonex,"May 06, 2018",5.92,"1,865,100","271,415,000"
Cryptonex,"May 05, 2018",6.37,"2,016,890","259,716,000"
Cryptonex,"May 04, 2018",5.72,"1,833,380","279,064,000"
Cryptonex,"May 03, 2018",6.29,"1,863,830","288,128,000"
Cryptonex,"May 02, 2018",6.30,"1,701,060","275,578,000"
Cryptonex,"May 01, 2018",6.26,"1,673,150","280,529,000"
Cryptonex,"Apr 30, 2018",6.07,"1,608,770","277,046,000"
Cryptonex,"Apr 29, 2018",6.16,"1,671,080","277,128,000"
Cryptonex,"Apr 28, 2018",6.66,"1,828,350","284,462,000"
Factom,"Feb 19, 2016",1.07,"178,217","9,474,180"
Factom,"Feb 18, 2016",1.08,"251,782","9,562,760"
Factom,"Feb 17, 2016",1.09,"633,210","10,104,800"
Factom,"Feb 16, 2016",1.16,"617,841","9,735,560"
Factom,"Feb 15, 2016",1.11,"120,476","9,758,050"
Factom,"Feb 14, 2016",1.11,"155,170","9,432,420"
Factom,"Feb 13, 2016",1.08,"152,928","9,927,410"
Factom,"Feb 12, 2016",1.14,"262,735","10,195,100"
Siacoin,"Jan 24, 2016",0.000028,"1,275","261,785"
Siacoin,"Jan 23, 2016",0.000027,"1,933","220,189"
Siacoin,"Jan 22, 2016",0.000023,"4,223","274,038"
Siacoin,"Jan 21, 2016",0.000029,"4,793","199,707"
Siacoin,"Jan 20, 2016",0.000021,834,"179,938"
Siacoin,"Jan 19, 2016",0.000019,"2,900","182,678"
Siacoin,"Jan 18, 2016",0.000019,"2,764","179,524"
Siacoin,"Jan 17, 2016",0.000019,"1,798","181,178"
Paypex,"Apr 09, 2018",0.763377,"14,195","52,575,200"
Paypex,"Apr 08, 2018",0.766513,"12,720","46,634,400"
Paypex,"Apr 07, 2018",0.681811,"4,462","44,050,500"
Paypex,"Apr 06, 2018",0.643927,"10,941","45,083,400"
Paypex,"Apr 05, 2018",0.661378,"4,277","47,139,500"
Paypex,"Apr 04, 2018",0.689706,"9,092","41,179,100"
Paypex,"Apr 03, 2018",0.600596,"16,473","33,560,900"
Paypex,"Apr 02, 2018",0.489919,"40,481","37,885,100"
Paypex,"Apr 01, 2018",0.551865,"15,240","35,626,300"
Paypex,"Mar 31, 2018",0.520469,"29,804","27,340,800"
Paypex,"Mar 30, 2018",0.399918,"15,398","23,786,100"
Paypex,"Mar 29, 2018",0.348619,"27,004","14,065,900"
Paypex,"Mar 28, 2018",0.205190,"12,135",-
Paypex,"Mar 27, 2018",0.206420,"21,015",-
Paypex,"Feb 09, 2018",0.743601,441,"47,330,200"
Paypex,"Feb 08, 2018",0.691300,410,"68,829,000"
Paypex,"Feb 07, 2018",1.01,974,"31,908,000"
Paypex,"Feb 06, 2018",0.467115,758,"28,535,300"
Veritaseum,"Mar 02, 2018",210.25,"590,505","452,281,000"
Veritaseum,"Mar 01, 2018",221.37,"320,215","437,703,000"
Veritaseum,"Feb 28, 2018",214.84,"242,228","509,828,000"
Veritaseum,"Feb 27, 2018",248.30,"161,252","494,864,000"
Veritaseum,"Feb 26, 2018",242.32,"372,012","473,535,000"
Veritaseum,"Feb 25, 2018",232.35,"167,015","454,322,000"
Veritaseum,"Feb 24, 2018",222.94,"244,051","458,354,000"
Veritaseum,"Feb 23, 2018",227.06,"422,672","469,752,000"
Veritaseum,"Feb 22, 2018",231.61,"408,549","506,522,000"
Veritaseum,"Feb 21, 2018",249.05,"425,252","551,814,000"
Veritaseum,"Feb 20, 2018",270.69,"441,466","535,859,000"
Veritaseum,"Feb 19, 2018",262.99,"281,660","556,030,000"
Veritaseum,"Feb 18, 2018",273.46,"362,683","619,052,000"
Veritaseum,"Feb 17, 2018",303.49,"215,053","587,059,000"
Veritaseum,"Feb 16, 2018",286.60,"375,869","606,132,000"
CyberMiles,"Apr 29, 2018",0.247637,"70,972,000","130,273,000"
CyberMiles,"Apr 28, 2018",0.205277,"58,702,000","110,287,000"
CyberMiles,"Apr 27, 2018",0.175193,"53,421,800","106,026,000"
CyberMiles,"Apr 26, 2018",0.167050,"37,324,700","95,633,700"
CyberMiles,"Apr 25, 2018",0.149956,"24,610,200","108,844,000"
CyberMiles,"Apr 24, 2018",0.171725,"52,279,500","98,512,800"
CyberMiles,"Apr 23, 2018",0.155178,"36,622,400","92,773,500"
CyberMiles,"Apr 22, 2018",0.146672,"35,010,700","89,413,800"
CyberMiles,"Apr 21, 2018",0.140561,"35,100,400","94,958,500"
CyberMiles,"Apr 20, 2018",0.149827,"46,864,100","84,444,200"
CyberMiles,"Apr 19, 2018",0.133197,"41,833,000","75,715,100"
CyberMiles,"Apr 18, 2018",0.119371,"35,346,800","66,835,800"
CyberMiles,"Apr 17, 2018",0.105734,"44,610,400","63,954,700"
CyberMiles,"Apr 16, 2018",0.100886,"22,902,700","69,552,600"
CyberMiles,"Apr 15, 2018",0.109927,"13,850,100","65,560,400"
CyberMiles,"Apr 14, 2018",0.103641,"11,576,300","65,816,100"
CyberMiles,"Apr 13, 2018",0.104321,"11,138,700","64,624,000"
Decentraland,"Apr 22, 2018",0.167204,"93,379,800","123,335,000"
Decentraland,"Apr 21, 2018",0.117253,"10,771,700","123,393,000"
Decentraland,"Apr 20, 2018",0.117781,"11,647,700","113,274,000"
Decentraland,"Apr 19, 2018",0.107492,"9,226,750","110,661,000"
Decentraland,"Apr 18, 2018",0.105335,"6,367,550","102,853,000"
Decentraland,"Apr 17, 2018",0.097819,"7,485,850","100,860,000"
Decentraland,"Apr 16, 2018",0.095930,"6,509,920","106,720,000"
Decentraland,"Apr 15, 2018",0.101819,"6,766,490","101,848,000"
Decentraland,"Apr 14, 2018",0.096838,"8,415,240","95,747,200"
Decentraland,"Apr 13, 2018",0.091085,"6,410,390","89,993,700"
Decentraland,"Apr 12, 2018",0.085400,"8,385,160","79,757,700"
Decentraland,"Apr 11, 2018",0.078639,"6,014,900","80,206,200"
Decentraland,"Apr 10, 2018",0.076985,"13,934,700","75,838,700"
Decentraland,"Apr 09, 2018",0.072232,"7,672,360","76,057,800"
Decentraland,"Apr 08, 2018",0.071953,"5,788,420","75,864,100"
Decentraland,"Apr 07, 2018",0.071436,"5,591,800","71,003,900"
Bancor,"Mar 31, 2018",2.26,"3,792,780","96,009,900"
Bancor,"Mar 30, 2018",2.25,"5,849,750","94,372,400"
Bancor,"Mar 29, 2018",2.22,"5,692,260","107,723,000"
Bancor,"Mar 28, 2018",2.52,"11,401,200","104,856,000"
Bancor,"Mar 27, 2018",2.51,"6,865,390","113,373,000"
Bancor,"Mar 26, 2018",2.72,"4,557,760","119,986,000"
Bancor,"Mar 25, 2018",2.95,"5,884,440","120,098,000"
Bancor,"Mar 24, 2018",2.98,"6,911,570","125,252,000"
Bancor,"Mar 23, 2018",3.05,"10,059,900","121,792,000"
Bancor,"Mar 22, 2018",3.00,"7,062,780","126,134,000"
Bancor,"Mar 21, 2018",3.10,"9,267,060","123,529,000"
Bancor,"Mar 20, 2018",3.03,"7,161,360","122,681,000"
Bancor,"Mar 19, 2018",3.00,"6,970,000","115,618,000"
Kin,"Feb 17, 2018",0.000379,"300,899","257,328,000"
Kin,"Feb 16, 2018",0.000339,"379,335","240,977,000"
Kin,"Feb 15, 2018",0.000304,"244,425","238,136,000"
Kin,"Feb 14, 2018",0.000310,"640,655","203,742,000"
Kin,"Feb 13, 2018",0.000270,"242,780","223,014,000"
